Datetime,T-C,RH-%,Tdew-C,windDirection,windSpeed-m/s,pressure-mbar,solarRadiation-W/m2,
11/7/2014 6:10,7.02,94.9,6.26,288,3,996.2,1,
11/7/2014 6:15,6.96,94.8,6.19,289,2.8,996.6,1,
11/7/2014 6:20,7.02,94.7,6.23,267,1.8,996.7,1,
11/7/2014 6:25,7.09,94.5,6.27,279,1.5,996.9,1,
11/7/2014 6:30,7.19,94.3,6.34,274,0.5,996.8,1,
11/7/2014 6:35,7.14,93.7,6.2,292,2,996.9,2,
11/7/2014 6:40,7.19,93.6,6.23,279,1.5,996.9,4,
11/7/2014 6:45,7.27,93.3,6.27,257,0.8,996.9,4,
11/7/2014 6:50,7.27,92.8,6.19,272,1.5,997,6,
11/7/2014 6:55,7.27,92.6,6.16,284,1.8,997,17,
11/7/2014 7:00,7.34,92.6,6.23,254,1,997,16,
11/7/2014 7:05,7.32,92.7,6.22,247,1,997,16,
11/7/2014 7:10,7.29,92.8,6.21,265,1.3,996.9,14,
11/7/2014 7:15,7.32,92.9,6.25,248,1,996.9,14,
11/7/2014 7:20,7.37,93,6.32,256,1.5,997,19,
11/7/2014 7:25,7.37,92.9,6.3,260,1.3,996.8,38,
11/7/2014 7:30,7.44,92.7,6.34,282,1.8,996.8,36,
11/7/2014 7:35,7.42,92.5,6.29,264,1.8,996.9,47,
11/7/2014 7:40,7.47,92.2,6.29,277,1.5,996.9,53,
11/7/2014 7:45,7.64,91.9,6.41,284,1.5,996.8,62,
11/7/2014 7:50,7.49,91.1,6.14,296,2.8,996.7,64,
11/7/2014 7:55,7.52,90.6,6.09,284,3,996.9,62,
11/7/2014 8:00,7.44,89.8,5.88,282,2.5,997,53,
11/7/2014 8:05,7.47,89.4,5.85,268,1.8,997.1,47,
11/7/2014 8:10,7.37,88.9,5.67,268,1.8,997.1,52,
11/7/2014 8:15,7.47,88.6,5.72,300,1.8,997.1,52,
11/7/2014 8:20,7.19,88.1,5.36,271,2.3,997,48,
11/7/2014 8:25,7.12,87.8,5.24,288,3.5,997,62,
11/7/2014 8:30,7.12,87.2,5.14,278,3.3,997.1,73,
11/7/2014 8:35,6.99,85.4,4.72,295,2.8,997.1,78,
11/7/2014 8:40,6.99,85.5,4.73,291,4,997.2,66,
11/7/2014 8:45,7.09,85.4,4.81,285,2.5,997.2,73,
11/7/2014 8:50,6.91,84.7,4.52,286,3.5,997.2,82,
11/7/2014 8:55,6.86,84,4.35,296,3.8,997.2,111,
11/7/2014 9:00,6.96,83.8,4.42,289,3.5,997.2,114,
11/7/2014 9:05,6.99,83.5,4.39,302,3.8,997.3,99,
11/7/2014 9:10,7.07,82.9,4.37,300,3.5,997.1,93,
11/7/2014 9:15,7.07,83.1,4.4,286,3.3,997.1,106,
11/7/2014 9:20,7.09,82.4,4.3,286,2.8,997.1,112,
11/7/2014 9:25,7.04,82.3,4.24,293,4,997.2,128,
11/7/2014 9:30,7.02,81.3,4.04,289,4,997.1,142,
11/7/2014 9:35,7.07,81.6,4.14,298,3.8,997.1,123,
11/7/2014 9:40,7.14,81.4,4.18,296,3.5,997.1,124,
11/7/2014 9:45,7.24,81.2,4.24,313,3,997.2,118,
11/7/2014 9:50,7.34,81.3,4.36,292,3.5,997.4,133,
11/7/2014 9:55,7.39,80.7,4.3,284,2.5,997.5,117,
11/7/2014 10:00,7.39,80.9,4.33,285,3.3,997.5,139,
11/7/2014 10:05,7.39,80.5,4.26,292,4.5,997.5,126,
11/7/2014 10:10,7.52,79.3,4.18,298,3.3,997.4,96,
11/7/2014 10:15,7.47,79.8,4.22,291,4,997.4,97,
11/7/2014 10:20,7.39,78.8,3.96,292,4.5,997.4,102,
11/7/2014 10:25,7.64,79.1,4.26,289,3.5,997.4,132,
11/7/2014 10:30,7.79,78.4,4.28,278,3.3,997.3,139,
11/7/2014 10:35,7.59,77.4,3.9,299,4.3,997,119,
11/7/2014 10:40,7.87,77.1,4.12,295,3.3,997.2,144,
11/7/2014 10:45,7.84,75.6,3.81,291,4.5,997.1,179,
11/7/2014 10:50,7.9,74.4,3.64,298,3.8,997,217,
11/7/2014 10:55,7.87,73.8,3.49,293,4.8,996.9,177,
11/7/2014 11:00,7.82,73.5,3.39,313,4.5,996.9,132,
11/7/2014 11:05,7.84,74.5,3.6,299,4.8,996.9,182,
11/7/2014 11:10,8.07,75.1,3.94,286,4,996.7,239,
11/7/2014 11:15,8.09,74.4,3.82,274,3.5,996.7,281,
11/7/2014 11:20,8.47,73.8,4.07,272,3.3,996.7,227,
11/7/2014 11:25,8.54,73,3.99,299,4.3,996.5,242,
11/7/2014 11:30,8.44,71.5,3.59,303,4.5,996.4,179,
11/7/2014 11:35,8.47,70.7,3.46,298,4.3,996.4,283,
11/7/2014 11:40,8.79,70,3.63,296,4.8,996.5,146,
11/7/2014 11:45,9.24,69.3,3.92,258,3.5,996.2,652,
11/7/2014 11:50,9.11,68.5,3.63,295,4.5,996.4,214,
11/7/2014 11:55,8.67,68.6,3.23,292,6.5,996.2,223,
11/7/2014 12:00,8.59,68,3.03,293,5.5,996,211,
11/7/2014 12:05,8.77,68.7,3.35,299,5.8,996.4,339,
11/7/2014 12:10,8.77,68.1,3.22,264,3.8,996.5,151,
11/7/2014 12:15,8.27,68.1,2.74,292,5.8,996.4,126,
11/7/2014 12:20,8.64,68.6,3.2,261,3.8,996.4,216,
11/7/2014 12:25,8.57,67.6,2.93,292,5,996.3,206,
11/7/2014 12:30,8.67,67,2.9,288,5.5,996.1,258,
11/7/2014 12:35,8.67,66.9,2.87,292,5.5,996.3,188,
11/7/2014 12:40,8.82,66.1,2.85,291,4.8,996.2,193,
11/7/2014 12:45,9.29,66,3.28,299,4,996.1,408,
11/7/2014 12:50,9.46,65.6,3.35,282,3.3,996,606,
11/7/2014 12:55,9.14,64.8,2.87,275,3.3,996.1,243,
11/7/2014 13:00,8.79,64.2,2.41,302,6.3,996.4,228,
11/7/2014 13:05,8.99,64,2.56,300,5.5,996.1,301,
11/7/2014 13:10,9.31,63.5,2.75,284,3.5,996.2,403,
11/7/2014 13:15,9.29,62.8,2.57,284,4.5,996,211,
11/7/2014 13:20,9.04,64,2.6,277,5,996.3,193,
11/7/2014 13:25,8.87,62.7,2.15,298,4.3,996.2,194,
11/7/2014 13:30,9.06,63.2,2.45,268,3,996.6,177,
11/7/2014 13:35,8.89,62.8,2.2,277,3.8,996.5,173,
11/7/2014 13:40,8.82,63.9,2.37,281,4.8,996.5,152,
11/7/2014 13:45,8.62,63.9,2.18,246,4.3,996.6,136,
11/7/2014 13:50,8.84,63.9,2.39,264,4.3,996.8,154,
11/7/2014 13:55,8.87,62.3,2.06,278,3.5,996.7,144,
11/7/2014 14:00,8.69,61.6,1.74,292,5.3,996.2,153,
11/7/2014 14:05,8.57,62.3,1.78,288,6.3,996.9,158,
11/7/2014 14:10,8.82,62.3,2.02,272,2.8,997,176,
11/7/2014 14:15,8.54,62,1.68,278,5.3,997.2,134,
11/7/2014 14:20,8.67,62.4,1.9,284,3.5,997.1,113,
11/7/2014 14:25,8.47,62.2,1.66,263,4,997.1,97,
11/7/2014 14:30,8.59,63.9,2.15,257,3.5,997.3,103,
11/7/2014 14:35,8.52,64,2.11,260,3.8,997.4,104,
11/7/2014 14:40,8.34,62.8,1.67,282,5.5,997.4,73,
11/7/2014 14:45,8.54,63.4,2,285,3.5,997.4,69,
11/7/2014 14:50,8.29,62.8,1.63,299,7.1,997.5,201,
11/7/2014 14:55,8.32,62,1.48,292,5.8,997.4,139,
11/7/2014 15:00,8.22,62,1.38,278,4,997.7,49,
11/7/2014 15:05,8.09,62.8,1.44,278,3.8,997.9,43,
11/7/2014 15:10,8.29,62.4,1.54,272,3,997.9,126,
11/7/2014 15:15,8.05,63.2,1.49,264,2.5,997.9,78,
11/7/2014 15:20,7.92,63,1.32,278,3.3,998.1,63,
11/7/2014 15:25,7.82,62.9,1.2,275,3.8,997.9,47,
11/7/2014 15:30,7.62,63.1,1.06,275,4.8,998,38,
11/7/2014 15:35,7.52,62.7,0.87,288,5.8,998,33,
11/7/2014 15:40,7.52,62.8,0.9,282,6.8,998,28,
11/7/2014 15:45,7.62,63.2,1.08,292,3,998.3,23,
11/7/2014 15:50,7.37,64.1,1.04,277,4.5,998.5,19,
11/7/2014 15:55,7.39,63.9,1.01,302,5.3,998.4,13,
11/7/2014 16:00,7.29,64.2,0.98,279,5,998.6,8,
11/7/2014 16:05,7.32,63.8,0.93,272,4.5,998.9,6,
11/7/2014 16:10,7.17,62.8,0.56,295,5.3,999,4,
11/7/2014 16:15,7.09,62.2,0.36,291,4.3,999.1,3,
11/7/2014 16:20,6.99,61.5,0.11,291,6.5,999.1,1,
11/7/2014 16:25,6.99,62,0.22,292,5.8,999.4,1,
11/7/2014 16:30,6.89,61.9,0.1,289,5,999.4,1,
11/7/2014 16:35,6.79,61.3,-0.13,286,7.1,999.5,1,
11/7/2014 16:40,6.74,60.8,-0.29,296,6.5,999.4,1,
11/7/2014 16:45,6.61,60.8,-0.41,291,9.1,999.1,1,
11/7/2014 16:50,6.66,61.1,-0.3,293,5.3,999.8,1,
11/7/2014 16:55,6.61,61.3,-0.3,292,6.5,999.6,1,
11/7/2014 17:00,6.56,61.5,-0.3,298,6.5,1000.2,1,
11/7/2014 17:05,6.53,61.7,-0.29,293,6.3,1000.3,1,
11/7/2014 17:10,6.43,61.6,-0.4,298,8.1,1000.5,1,
11/7/2014 17:15,6.46,62,-0.29,293,6.5,1000.7,1,
11/7/2014 17:20,6.43,62.9,-0.12,264,4.5,1000.9,1,
11/7/2014 17:25,6.36,62.5,-0.27,282,5.8,1001.1,1,
11/7/2014 17:30,6.33,62.6,-0.28,289,6.5,1001.2,1,
11/7/2014 17:35,6.31,62.4,-0.34,293,7.6,1001.3,1,
11/7/2014 17:40,6.2,63.1,-0.29,289,6.3,1001.6,1,
11/7/2014 17:45,6.2,63.8,-0.14,285,6.3,1001.6,1,
11/7/2014 17:50,6.1,63.6,-0.28,286,5,1001.7,1,
11/7/2014 17:55,6.08,63.9,-0.23,295,7.1,1001.8,1,
11/7/2014 18:00,6,63.3,-0.44,298,7.3,1001.5,1,
11/7/2014 18:05,6,63.4,-0.41,286,6.8,1002.3,1,
11/7/2014 18:10,6.05,63.5,-0.35,298,4.5,1002.3,1,
11/7/2014 18:15,5.95,63.5,-0.44,305,5.8,1002,1,
11/7/2014 18:20,5.92,62.9,-0.6,298,5.5,1002.6,1,
11/7/2014 18:25,5.87,62.4,-0.76,300,6.5,1002.7,1,
11/7/2014 18:30,5.92,62.4,-0.71,293,5.3,1002.5,1,
11/7/2014 18:35,5.92,62.3,-0.73,293,5.3,1002.4,1,
11/7/2014 18:40,5.82,62,-0.89,293,7.1,1002.8,1,
11/7/2014 18:45,5.8,62,-0.91,296,5.8,1002.8,1,
11/7/2014 18:50,5.85,62.4,-0.77,292,4.3,1003.1,1,
11/7/2014 18:55,5.8,62.1,-0.89,303,6,1003.2,1,
11/7/2014 19:00,5.72,61.5,-1.1,300,5.8,1003,1,
11/7/2014 19:05,5.72,61.7,-1.05,298,5.3,1003.3,1,
11/7/2014 19:10,5.62,61.9,-1.1,284,5.3,1003.2,1,
11/7/2014 19:15,5.54,61.2,-1.33,292,7.1,1002.7,1,
11/7/2014 19:20,5.51,60.5,-1.52,293,8.6,1003.1,1,
11/7/2014 19:25,5.51,60.4,-1.54,295,6.5,1003.4,1,
11/7/2014 19:30,5.46,60.6,-1.54,298,6.3,1003.6,1,
11/7/2014 19:35,5.39,60.6,-1.61,293,6.5,1003.7,1,
11/7/2014 19:40,5.41,60.5,-1.61,292,5.8,1004,1,
11/7/2014 19:45,5.31,60.6,-1.68,295,5,1003.8,1,
11/7/2014 19:50,5.28,60.8,-1.67,293,6,1003.7,1,
11/7/2014 19:55,5.26,61.1,-1.62,303,6,1004,1,
11/7/2014 20:00,5.23,60.9,-1.69,307,5.8,1004.2,1,
11/7/2014 20:05,5.15,61.3,-1.68,292,5,1004.4,1,
11/7/2014 20:10,5.15,61.5,-1.64,299,4.8,1004.4,1,
11/7/2014 20:15,5.13,61.1,-1.74,291,6,1004.3,1,
11/7/2014 20:20,5.1,61.4,-1.71,289,5.8,1004.6,1,
11/7/2014 20:25,5.02,61.7,-1.71,293,5,1004.6,1,
11/7/2014 20:30,5.02,61.8,-1.69,296,5,1004.6,1,
11/7/2014 20:35,5,61.9,-1.69,281,5.5,1004.8,1,
11/7/2014 20:40,4.97,62.3,-1.63,306,4.3,1004.8,1,
11/7/2014 20:45,4.95,62.3,-1.65,295,4,1005,1,
11/7/2014 20:50,4.95,61.9,-1.74,293,5,1004.7,1,
11/7/2014 20:55,4.92,61.4,-1.88,289,4.3,1004.8,1,
11/7/2014 21:00,4.87,61.5,-1.9,298,3.3,1005,1,
11/7/2014 21:05,4.9,60.5,-2.09,293,5,1005.1,1,
11/7/2014 21:10,4.95,59.6,-2.25,293,7.1,1005.1,1,
11/7/2014 21:15,4.9,60.1,-2.18,288,4.5,1005.3,1,
11/7/2014 21:20,4.79,60.1,-2.29,289,4.3,1005.5,1,
11/7/2014 21:25,4.82,59.8,-2.33,296,4.8,1005.5,1,
11/7/2014 21:30,4.79,59.6,-2.4,298,4.3,1005.7,1,
11/7/2014 21:35,4.74,59.3,-2.52,296,5.3,1005.5,1,
11/7/2014 21:40,4.71,59.2,-2.57,292,4.8,1005.7,1,
11/7/2014 21:45,4.71,59.3,-2.54,292,4.3,1005.7,1,
11/7/2014 21:50,4.64,60.4,-2.36,279,2.5,1005.7,1,
11/7/2014 21:55,4.56,60.9,-2.33,284,2.5,1005.9,1,
11/7/2014 22:00,4.43,61,-2.43,278,2.5,1005.9,1,
11/7/2014 22:05,4.32,61.6,-2.4,277,2.3,1006,1,
11/7/2014 22:10,4.35,61.1,-2.48,271,2.3,1006,1,
11/7/2014 22:15,4.38,60.5,-2.59,282,2.8,1006.1,1,
11/7/2014 22:20,4.38,60.4,-2.61,289,2.8,1006.2,1,
11/7/2014 22:25,4.25,60.9,-2.62,260,2,1006.4,1,
11/7/2014 22:30,4.25,61.3,-2.53,260,2,1006.4,1,
11/7/2014 22:35,4.25,61.1,-2.58,244,2,1006.5,1,
11/7/2014 22:40,4.09,61.4,-2.66,240,1.5,1006.7,1,
11/7/2014 22:45,4.19,61.3,-2.59,258,1.8,1006.6,1,
11/7/2014 22:50,4.17,60.8,-2.72,267,1.8,1006.6,1,
11/7/2014 22:55,4.17,60.3,-2.83,275,2.8,1006.9,1,
11/7/2014 23:00,4.17,59.5,-3.01,279,3.3,1006.7,1,
11/7/2014 23:05,4.17,59.3,-3.05,286,2.8,1006.8,1,
11/7/2014 23:10,4.22,59.6,-2.94,291,2.8,1006.9,1,
11/7/2014 23:15,4.04,59.6,-3.11,279,2,1006.9,1,
11/7/2014 23:20,4.04,59.8,-3.06,274,2,1007,1,
11/7/2014 23:25,3.98,59.5,-3.19,278,2,1007.1,1,
11/7/2014 23:30,3.96,59.5,-3.21,284,2.3,1007.1,1,
11/7/2014 23:35,3.91,59.4,-3.28,281,2.8,1007,1,
11/7/2014 23:40,3.75,60,-3.29,270,1.8,1007.2,1,
11/7/2014 23:45,3.8,59.7,-3.31,270,2,1007.3,1,
11/7/2014 23:50,3.91,58,-3.59,300,3,1007.3,1,
11/7/2014 23:55,3.91,58.2,-3.55,299,3,1007.4,1,
11/8/2014 0:00,3.77,58.3,-3.66,272,2,1007.4,1,
11/8/2014 0:05,3.83,57.8,-3.72,284,2.8,1007.3,1,
11/8/2014 0:10,3.8,58,-3.7,277,2,1007.6,1,
11/8/2014 0:15,3.72,58.4,-3.68,279,2.3,1007.6,1,
11/8/2014 0:20,3.67,58.5,-3.71,279,2,1007.7,1,
11/8/2014 0:25,3.59,59.4,-3.58,271,1.8,1007.8,1,
11/8/2014 0:30,3.49,59.8,-3.58,264,1.8,1007.9,1,
11/8/2014 0:35,3.41,60.8,-3.44,256,1.8,1007.8,1,
11/8/2014 0:40,3.25,62.4,-3.24,232,1.5,1007.9,1,
11/8/2014 0:45,3.14,62.8,-3.26,246,2,1008,1,
11/8/2014 0:50,2.98,63.7,-3.22,229,1.3,1008.1,1,
11/8/2014 0:55,3.04,64,-3.1,260,1.3,1008,1,
11/8/2014 1:00,3.06,64.1,-3.06,253,1.3,1008.1,1,
11/8/2014 1:05,2.98,64.5,-3.05,250,1.3,1008.1,1,
11/8/2014 1:10,2.88,64.4,-3.17,232,1.5,1008.3,1,
11/8/2014 1:15,2.88,64.2,-3.21,247,3.5,1008.4,1,
11/8/2014 1:20,2.74,64.7,-3.24,246,3,1008.4,1,
11/8/2014 1:25,2.85,65.2,-3.03,265,2.3,1008.4,1,
11/8/2014 1:30,2.85,64.4,-3.2,258,2.3,1008.4,1,
11/8/2014 1:35,2.8,64.1,-3.31,246,1.3,1008.6,1,
11/8/2014 1:40,2.9,63.1,-3.42,251,2.3,1008.5,1,
11/8/2014 1:45,2.98,62.3,-3.52,253,2.5,1008.6,1,
11/8/2014 1:50,3.01,62.4,-3.47,248,1.8,1008.7,1,
11/8/2014 1:55,3.14,61.9,-3.45,264,2,1008.7,1,
11/8/2014 2:00,3.14,61.5,-3.54,244,3,1008.6,1,
11/8/2014 2:05,3.17,61.5,-3.51,251,2,1008.7,1,
11/8/2014 2:10,3.04,61.5,-3.63,264,2.3,1008.9,1,
11/8/2014 2:15,2.88,62.3,-3.61,254,1.3,1008.8,1,
11/8/2014 2:20,2.93,62.4,-3.54,250,1.8,1008.9,1,
11/8/2014 2:25,2.82,62.3,-3.67,244,2,1008.9,1,
11/8/2014 2:30,2.9,62.4,-3.57,244,3.3,1009.2,1,
11/8/2014 2:35,2.82,62.4,-3.65,244,2.8,1009.3,1,
11/8/2014 2:40,2.9,62.6,-3.53,247,3.3,1009.2,1,
11/8/2014 2:45,2.9,63.4,-3.36,250,3.8,1009.3,1,
11/8/2014 2:50,2.9,63.1,-3.42,251,3.5,1009.5,1,
11/8/2014 2:55,2.9,63.4,-3.36,250,2.8,1009.4,1,
11/8/2014 3:00,2.96,63.7,-3.24,251,2,1009.3,1,
11/8/2014 3:05,2.9,64.1,-3.21,246,1.8,1009.4,1,
11/8/2014 3:10,2.82,64.4,-3.23,250,2.5,1009.3,1,
11/8/2014 3:15,2.8,64.6,-3.2,250,3.3,1009.5,1,
11/8/2014 3:20,2.8,65,-3.12,250,3.3,1009.6,1,
11/8/2014 3:25,2.96,65,-2.97,243,2.8,1009.6,1,
11/8/2014 3:30,2.98,64.6,-3.03,244,2.8,1009.7,1,
11/8/2014 3:35,3.04,64.8,-2.93,243,1.8,1009.7,1,
11/8/2014 3:40,3.01,64.6,-3,246,2.3,1009.9,1,
11/8/2014 3:45,2.98,64.5,-3.05,244,2.5,1009.9,1,
11/8/2014 3:50,2.88,64.6,-3.13,250,1.8,1009.9,1,
11/8/2014 3:55,2.88,64.8,-3.09,244,1.8,1010.2,1,
11/8/2014 4:00,2.77,65.2,-3.11,251,2,1010.1,1,
11/8/2014 4:05,2.69,65.8,-3.06,248,2,1010.1,1,
11/8/2014 4:10,2.61,66.1,-3.08,251,2.8,1010.2,1,
11/8/2014 4:15,2.61,65.9,-3.12,248,2.8,1010.1,1,
11/8/2014 4:20,2.56,65.7,-3.21,251,2.8,1010.3,1,
11/8/2014 4:25,2.53,65.3,-3.32,254,3.5,1010.3,1,
11/8/2014 4:30,2.5,64.6,-3.49,254,3,1010.2,1,
11/8/2014 4:35,2.5,63.8,-3.66,251,4,1010.3,1,
11/8/2014 4:40,2.45,63.3,-3.81,254,4.3,1010.2,1,
11/8/2014 4:45,2.42,63.2,-3.86,250,3.8,1010.1,1,
11/8/2014 4:50,2.32,62.7,-4.06,251,3.5,1010.4,1,
11/8/2014 4:55,2.24,63,-4.07,256,2.8,1010.4,1,
11/8/2014 5:00,2.16,62.9,-4.17,253,2.8,1010.5,1,
11/8/2014 5:05,2.1,62.6,-4.29,250,2.8,1010.7,1,
11/8/2014 5:10,2.02,62.6,-4.36,254,4,1010.7,1,
11/8/2014 5:15,1.99,62.3,-4.46,257,4,1010.8,1,
11/8/2014 5:20,1.94,62.2,-4.52,257,3.8,1011,1,
11/8/2014 5:25,1.89,62.2,-4.57,250,3.5,1011.3,1,
11/8/2014 5:30,1.86,61.9,-4.66,253,4.3,1011.1,1,
11/8/2014 5:35,1.89,61.5,-4.72,257,4.8,1011.1,1,
11/8/2014 5:40,1.78,61.7,-4.78,248,3.8,1011.4,1,
11/8/2014 5:45,1.75,61.5,-4.85,257,3.5,1011.4,1,
11/8/2014 5:50,1.67,61.3,-4.97,253,4.5,1011.7,1,
11/8/2014 5:55,1.64,61.3,-5,250,3.8,1011.7,1,
11/8/2014 6:00,1.64,61,-5.07,248,3.3,1011.8,1,
11/8/2014 6:05,1.62,61.1,-5.06,247,3,1011.9,1,
11/8/2014 6:10,1.64,60.7,-5.13,253,4,1011.7,2,
11/8/2014 6:15,1.56,60.9,-5.16,253,4,1012,3,
11/8/2014 6:20,1.56,61.1,-5.12,248,3.5,1012,6,
11/8/2014 6:25,1.59,61,-5.11,257,3.3,1011.9,7,
11/8/2014 6:30,1.67,60.4,-5.17,247,4,1012.1,11,
11/8/2014 6:35,1.7,60.4,-5.14,244,2.3,1012,24,
11/8/2014 6:40,1.94,60.1,-4.98,250,3.3,1012,36,
11/8/2014 6:45,2.18,59.5,-4.88,261,1.8,1012,47,
11/8/2014 6:50,2.13,59.5,-4.93,239,1.5,1012,58,
11/8/2014 6:55,2.07,60.3,-4.81,237,2,1012,64,
11/8/2014 7:00,1.99,60.7,-4.8,248,3.3,1012.2,78,
11/8/2014 7:05,2.02,59.9,-4.95,240,3.8,1012.1,79,
11/8/2014 7:10,2.18,59.8,-4.82,237,2.5,1012.2,116,
11/8/2014 7:15,2.4,58.9,-4.81,258,3,1012,143,
11/8/2014 7:20,2.32,58.5,-4.98,251,3.8,1012.1,129,
11/8/2014 7:25,2.56,58.8,-4.68,250,3,1012.1,136,
11/8/2014 7:30,2.56,58.2,-4.82,247,2.5,1012.4,137,
11/8/2014 7:35,2.53,58.2,-4.85,251,3.3,1012.6,154,
11/8/2014 7:40,2.58,57.8,-4.89,248,3.8,1012.7,176,
11/8/2014 7:45,2.42,57.6,-5.09,251,4,1012.7,162,
11/8/2014 7:50,2.77,57.8,-4.71,253,3.3,1013,211,
11/8/2014 7:55,3.12,56.5,-4.68,239,2,1013,228,
11/8/2014 8:00,3.3,57,-4.4,247,2,1012.9,233,
11/8/2014 8:05,3.25,56.4,-4.59,241,2.3,1012.7,246,
11/8/2014 8:10,3.12,55.8,-4.85,254,2.8,1012.8,254,
11/8/2014 8:15,3.49,55,-4.69,236,2,1012.9,264,
11/8/2014 8:20,3.51,55.7,-4.51,247,2.8,1012.6,276,
11/8/2014 8:25,3.41,54.5,-4.89,248,3.3,1012.7,284,
11/8/2014 8:30,3.85,54.8,-4.41,251,2.3,1012.7,296,
11/8/2014 8:35,3.33,54.7,-4.92,263,3.8,1012.7,303,
11/8/2014 8:40,3.77,53.9,-4.7,277,3,1012.7,314,
11/8/2014 8:45,3.56,53.2,-5.07,260,3.3,1012.6,322,
11/8/2014 8:50,3.75,54.3,-4.62,256,3.5,1012.8,269,
11/8/2014 8:55,4.04,53.7,-4.5,234,2.8,1012.7,351,
11/8/2014 9:00,3.83,53.1,-4.84,254,3.5,1013,354,
11/8/2014 9:05,3.72,53.6,-4.82,257,4.5,1013,368,
11/8/2014 9:10,3.59,53.1,-5.06,256,5.8,1013,371,
11/8/2014 9:15,4.14,52.8,-4.63,248,3.8,1013,391,
11/8/2014 9:20,4.61,51.9,-4.42,253,3.3,1013,402,
11/8/2014 9:25,4.32,51.9,-4.69,254,3.8,1013.3,359,
11/8/2014 9:30,4.53,51.9,-4.49,256,3.8,1013.1,382,
11/8/2014 9:35,4.58,51.7,-4.5,246,3.3,1013,387,
11/8/2014 9:40,4.97,51.1,-4.29,251,2.8,1012.9,403,
11/8/2014 9:45,5.1,50.4,-4.35,246,2.8,1012.9,446,
11/8/2014 9:50,5.54,50.3,-3.97,243,2.3,1012.9,434,
11/8/2014 9:55,4.9,50.3,-4.56,248,3.8,1012.8,461,
11/8/2014 10:00,5.33,49.6,-4.35,256,3.8,1012.6,452,
11/8/2014 10:05,4.71,49.6,-4.93,254,5,1012.7,472,
11/8/2014 10:10,5.05,49,-4.77,261,3.3,1012.5,483,
11/8/2014 10:15,5.69,49.4,-4.07,284,3,1012.7,479,
11/8/2014 10:20,5.59,49,-4.27,251,2.8,1012.5,443,
11/8/2014 10:25,5.26,49.7,-4.39,246,3.5,1012.6,452,
11/8/2014 10:30,5.8,48.8,-4.14,248,3,1012.4,461,
11/8/2014 10:35,5.59,48.2,-4.49,272,3,1012.3,474,
11/8/2014 10:40,5.92,48.4,-4.13,243,2.5,1012.2,466,
11/8/2014 10:45,6.23,48,-3.96,244,2.8,1012.3,481,
11/8/2014 10:50,6.51,47.3,-3.9,223,1.5,1012.2,478,
11/8/2014 10:55,5.87,48.6,-4.13,254,3.8,1012,458,
11/8/2014 11:00,5.69,47.7,-4.54,248,3.8,1012,444,
11/8/2014 11:05,6.08,47.2,-4.32,247,2.8,1011.8,477,
11/8/2014 11:10,6.05,45.5,-4.83,250,2.8,1011.8,497,
11/8/2014 11:15,6.38,46.4,-4.27,254,4.3,1011.8,518,
11/8/2014 11:20,6.86,44.5,-4.39,226,1.3,1011.9,436,
11/8/2014 11:25,6.64,44.1,-4.71,212,1.8,1011.8,484,
11/8/2014 11:30,6.96,44.2,-4.39,253,2.5,1011.8,512,
11/8/2014 11:35,7.27,43.5,-4.32,230,2.3,1011.7,507,
11/8/2014 11:40,7.07,45.4,-3.93,241,2.8,1011.7,503,
11/8/2014 11:45,7.62,42.7,-4.25,219,0.8,1011.6,493,
11/8/2014 11:50,7.49,42.7,-4.36,197,1.8,1011.7,516,
11/8/2014 11:55,8.12,41.4,-4.2,213,1.3,1011.5,502,
11/8/2014 12:00,7.19,42,-4.85,251,1.8,1011.4,417,
11/8/2014 12:05,7.42,41.9,-4.68,230,2,1011.5,461,
11/8/2014 12:10,8.32,40.8,-4.22,243,1,1011.4,429,
11/8/2014 12:15,7.67,41.8,-4.48,226,2.3,1011.4,478,
11/8/2014 12:20,7.44,41.6,-4.75,236,1.5,1011.4,478,
11/8/2014 12:25,7.9,40.8,-4.6,178,1.5,1011.4,452,
11/8/2014 12:30,8,40.2,-4.7,204,2,1011.4,438,
11/8/2014 12:35,9.09,39.6,-3.92,187,0.8,1011.3,419,
11/8/2014 12:40,9.04,39.1,-4.13,226,0.5,1011.3,464,
11/8/2014 12:45,8.54,39.2,-4.55,188,1.5,1011.3,436,
11/8/2014 12:50,9.19,39.5,-3.86,191,1.3,1011.3,393,
11/8/2014 12:55,9.16,38.5,-4.23,222,1.3,1011,426,
11/8/2014 13:00,9.04,38.4,-4.37,202,1.3,1011.1,404,
11/8/2014 13:05,8.74,37.6,-4.92,209,1,1010.7,407,
11/8/2014 13:10,8.77,37.7,-4.86,185,2.5,1010.9,402,
11/8/2014 13:15,9.53,37.1,-4.39,171,1.3,1010.9,406,
11/8/2014 13:20,9.44,36.9,-4.54,185,1.3,1010.9,397,
11/8/2014 13:25,9.16,37.6,-4.55,230,2,1010.7,374,
11/8/2014 13:30,9.71,36,-4.63,239,0.8,1010.8,379,
11/8/2014 13:35,9.63,36.2,-4.63,240,1.8,1010.8,368,
11/8/2014 13:40,9.73,36.4,-4.47,178,1.3,1010.9,357,
11/8/2014 13:45,9.85,37.1,-4.11,201,1.8,1011.2,348,
11/8/2014 13:50,9.36,36.4,-4.8,199,2.3,1011.2,337,
11/8/2014 13:55,9.76,36,-4.59,213,1,1011.2,328,
